Optimal_Cost,Week_1,Week_2,Week_3,Week_4
326406.4715346874,7737.0,17971.0,2138.0,9039.0
326406.4715346874,7090.0,18250.0,2298.0,8777.0
326406.4715346874,7090.0,18250.0,2298.0,8777.0
326703.2543600602,7090.0,18250.0,2298.0,8777.0
326462.14303524804,6491.0,18398.0,2012.0,9038.0
326462.14303524804,5892.0,18546.0,1726.0,9299.0
326462.14303524804,5892.0,18546.0,1726.0,9299.0
326462.14303524804,5892.0,18546.0,1726.0,9299.0
326462.14303524804,5892.0,18546.0,1726.0,9299.0
326462.14303524804,5892.0,18546.0,1726.0,9299.0
326462.14303524804,5892.0,18546.0,1726.0,9299.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
326462.14303524804,6059.0,18065.0,1485.0,9785.0
325969.4735438899,6333.0,18412.0,1864.0,8505.0
326669.87057905993,6175.0,18426.0,1716.0,7972.0
326728.0137818677,6017.0,18440.0,1568.0,7439.0
326728.0137818677,5859.0,18454.0,1420.0,6906.0
326786.08637085225,5859.0,18454.0,1420.0,6906.0
326838.6539064513,5701.0,18468.0,1272.0,6373.0
326891.22144204733,5543.0,18482.0,1124.0,5840.0
326891.22144204733,5385.0,18496.0,976.0,5307.0
326891.22144204733,5385.0,18496.0,976.0,5307.0
326891.22144204733,5385.0,18496.0,976.0,5307.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326891.22144204733,5417.0,18088.0,689.0,6589.0
326833.6523047881,5953.0,18396.0,1544.0,5209.0
326874.4421746449,6363.0,18310.0,1964.0,4578.0
326759.3918980388,6773.0,18224.0,2384.0,3947.0
326759.3918980388,7183.0,18138.0,2804.0,3316.0
326759.3918980388,7183.0,18138.0,2804.0,3316.0
326759.3918980388,7183.0,18138.0,2804.0,3316.0
326759.3918980388,7183.0,18138.0,2804.0,3316.0
326759.3918980388,7183.0,18138.0,2804.0,3316.0
326759.3918980388,7183.0,18138.0,2804.0,3316.0
326759.3918980388,7183.0,18138.0,2804.0,3316.0
326759.3918980388,7036.0,18732.0,2099.0,4107.0
326759.3918980388,7036.0,18732.0,2099.0,4107.0
326759.3918980388,7036.0,18732.0,2099.0,4107.0
326897.6643871492,7036.0,18732.0,2099.0,4107.0
326897.6643871492,7299.0,19240.0,1814.0,4267.0
326897.6643871492,7299.0,19240.0,1814.0,4267.0
326897.6643871492,7299.0,19240.0,1814.0,4267.0
326897.6643871492,7299.0,19240.0,1814.0,4267.0
326897.6643871492,7299.0,19240.0,1814.0,4267.0
326897.6643871492,7299.0,19240.0,1814.0,4267.0
326950.7959947254,6920.0,18523.0,1955.0,3993.0
326829.20773253916,6804.0,18314.0,1811.0,3879.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326829.20773253916,6688.0,18105.0,1667.0,3765.0
326631.5251567671,7343.0,17300.0,1820.0,4356.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326631.5251567671,7882.0,16286.0,1829.0,4833.0
326219.99584403913,7050.0,17245.0,2073.0,4100.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6757.0,17190.0,2326.0,3844.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6997.0,16866.0,1722.0,4495.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6874.0,17306.0,1556.0,4097.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,6663.0,17281.0,1731.0,4634.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7992.0,16865.0,2206.0,3292.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326219.99584403913,7370.0,17150.0,1752.0,4253.0
326086.6470244598,7531.0,17380.0,2636.0,4369.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,8012.0,17515.0,3199.0,4638.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7154.0,18142.0,2557.0,4518.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7111.0,17699.0,2387.0,4464.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7120.0,17328.0,2576.0,4828.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7636.0,17426.0,2105.0,4097.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7207.0,17287.0,2504.0,4857.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7311.0,18002.0,2990.0,4840.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,7754.0,16799.0,3072.0,4593.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326086.6470244598,6888.0,17254.0,2675.0,4169.0
326055.68605111475,7800.0,17383.0,2384.0,4383.0
326055.68605111475,8069.0,17386.0,2132.0,4397.0
326091.5764723981,8069.0,17386.0,2132.0,4397.0
326091.5764723981,8338.0,17389.0,1880.0,4411.0
326091.5764723981,8338.0,17389.0,1880.0,4411.0
326091.5764723981,8338.0,17389.0,1880.0,4411.0
326091.5764723981,8338.0,17389.0,1880.0,4411.0
326091.5764723981,8338.0,17389.0,1880.0,4411.0
326091.5764723981,8338.0,17389.0,1880.0,4411.0
326091.5764723981,8338.0,17389.0,1880.0,4411.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,7648.0,17469.0,1428.0,3921.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8238.0,16775.0,2580.0,4690.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8552.0,17934.0,1829.0,4292.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8316.0,18203.0,1934.0,4685.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8017.0,17599.0,1647.0,4399.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8696.0,17541.0,1885.0,4883.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,8331.0,16802.0,1148.0,4504.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
326091.5764723981,7998.0,18006.0,2418.0,4679.0
325968.90699241025,7703.0,17559.0,2322.0,4355.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7337.0,17732.0,2512.0,4313.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7773.0,17880.0,2200.0,4022.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7960.0,17657.0,2956.0,3983.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7411.0,17026.0,3220.0,4404.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,7845.0,18311.0,1812.0,3707.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,6950.0,17882.0,2473.0,4287.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,7549.0,17755.0,2541.0,4054.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325968.90699241025,8095.0,18130.0,2109.0,4635.0
325945.45473947853,8094.0,17554.0,2605.0,4526.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8485.0,17549.0,2888.0,4697.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8165.0,18018.0,2985.0,4229.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,8183.0,18097.0,2283.0,4863.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7729.0,17930.0,3259.0,4763.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7915.0,17909.0,2336.0,4197.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7768.0,17845.0,2367.0,3408.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,7959.0,17140.0,2743.0,5202.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,8358.0,16876.0,2782.0,4600.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,7403.0,17287.0,3067.0,4156.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
325945.45473947853,8423.0,17268.0,2720.0,4332.0
